Adresse;StimmArt;Bezirk;Bezirksname;WBezArt;Wahlbezirk;Briefwahlbezirk;AghWkr;BunWkr;OstWest;Datum;Zeit;WberIns;WberA1;WberA1p;WberA2;WberA2p;WberA3;WberA3p;Waehler;Waehlerp;Wahlsch;Wahlschp;Gueltig;Gueltigp;Unguelt;Ungueltp;P01;P01p;P02;P02p;P03;P03p;P04;P04p;P05;P05p;P06;P06p;P07;P07p;P08;P08p;P09;P09p;P10;P10p;P11;P11p;P12;P12p;P13;P13p;P14;P14p;P15;P15p;P16;P16p;P17;P17p;P18;P18p;P19;P19p;P20;P20p;P21;P21p;P22;P22p;P23;P23p;P24;P24p;P25;P25p;P26;P26p;P27;P27p;P28;P28p;P29;P29p;P30;P30p;P31;P31p;P32;P32p;P33;P33p;P34;P34p;P35;P35p;P36;P36p;P37;P37p;P38;P38p;P39;P39p;P40;P40p;P41;P41p;P42;P42p;P43;P43p;P44;P44p;P45;P45p;P46;P46p;P47;P47p;P48;P48p;P49;P49p;P50;P50p;P51;P51p;P52;P52p;P53;P53p;P54;P54p;P55;P55p;P56;P56p;P57;P57p;P58;P58p;P59;P59p;P60;P60p;aufn
01B1E;2;01;Mitte;B;1E;011E;01;75;O;23.02.12;21:08:54;0;0;0,0;0;0,0;0;0,0;820;0,0;820;100,0;820;99,8;2;0,2;149;18,2;231;28,2;184;22,4;63;7,7;37;4,5;86;10,5;12;1,5;11;1,3;2;0,2;0;0,0;0;0,0;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;3;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;4;0,5;0;0,0;3;0,4;4;0,5;3;0,4;25;3,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01B1F;2;01;Mitte;B;1F;011F;01;75;O;23.02.12;20:08:22;0;0;0,0;0;0,0;0;0,0;618;0,0;618;100,0;615;99,8;1;0,2;84;13,7;140;22,8;196;31,9;92;15,0;13;2,1;42;6,8;6;1,0;11;1,8;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;4;0,7;1;0,2;0;0,0;0;0,0;2;0,3;0;0,0;0;0,0;3;0,5;0;0,0;0;0,0;3;0,5;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;13;2,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01B1G;2;01;Mitte;B;1G;011G;01;75;W;23.02.12;20:41:21;0;0;0,0;0;0,0;0;0,0;662;0,0;662;100,0;659;99,5;3;0,5;143;21,7;159;24,1;159;24,1;69;10,5;40;6,1;39;5,9;9;1,4;10;1,5;1;0,2;2;0,3;0;0,0;1;0,2;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,3;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;4;0,6;0;0,0;1;0,2;1;0,2;1;0,2;14;2,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01B1H;2;01;Mitte;B;1H;011H;01;75;O;23.02.12;22:35:30;0;0;0,0;0;0,0;0;0,0;723;0,0;723;100,0;720;99,7;2;0,3;91;12,6;144;20,0;254;35,3;102;14,2;13;1,8;55;7,6;8;1,1;4;0,6;1;0,1;4;0,6;0;0,0;1;0,1;0;0,0;0;0,0;2;0,3;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;4;0,6;2;0,3;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;4;0,6;0;0,0;0;0,0;0;0,0;5;0,7;0;0,0;1;0,1;3;0,4;1;0,1;19;2,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01B1I;2;01;Mitte;B;1I;011I;01;75;O;23.02.12;23:48:41;0;0;0,0;0;0,0;0;0,0;873;0,0;873;100,0;818;100,0;0;0,0;113;13,8;151;18,5;294;35,9;123;15,0;18;2,2;59;7,2;8;1,0;7;0,9;2;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;5;0,6;0;0,0;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;3;0,4;0;0,0;0;0,0;1;0,1;5;0,6;0;0,0;1;0,1;1;0,1;1;0,1;25;3,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01B1J;2;01;Mitte;B;1J;011J;01;75;O;23.02.12;20:38:42;0;0;0,0;0;0,0;0;0,0;403;0,0;403;100,0;403;100,0;0;0,0;58;14,4;84;20,8;102;25,3;61;15,1;20;5,0;38;9,4;7;1,7;7;1,7;0;0,0;2;0,5;0;0,0;1;0,2;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,5;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;2;0,5;0;0,0;2;0,5;14;3,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01B1K;2;01;Mitte;B;1K;011K;01;75;O;23.02.12;21:04:28;0;0;0,0;0;0,0;0;0,0;720;0,0;720;100,0;715;100,0;0;0,0;82;11,5;118;16,5;301;42,1;84;11,7;18;2,5;47;6,6;7;1,0;11;1,5;2;0,3;0;0,0;0;0,0;1;0,1;0;0,0;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;1;0,1;0;0,0;4;0,6;2;0,3;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;5;0,7;0;0,0;1;0,1;0;0,0;0;0,0;27;3,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01B1L;2;01;Mitte;B;1L;011L;01;75;O;23.02.12;22:35:12;0;0;0,0;0;0,0;0;0,0;593;0,0;593;100,0;584;99,7;2;0,3;89;15,2;96;16,4;221;37,8;71;12,2;13;2,2;37;6,3;7;1,2;6;1,0;0;0,0;1;0,2;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;7;1,2;1;0,2;0;0,0;0;0,0;2;0,3;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;1;0,2;3;0,5;0;0,0;6;1,0;2;0,3;0;0,0;18;3,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01B1M;2;01;Mitte;B;1M;011M;01;75;O;23.02.12;23:48:06;0;0;0,0;0;0,0;0;0,0;617;0,0;617;100,0;587;99,8;1;0,2;82;14,0;133;22,7;196;33,4;59;10,1;7;1,2;65;11,1;7;1,2;6;1,0;1;0,2;3;0,5;0;0,0;1;0,2;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;3;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;1;0,2;1;0,2;0;0,0;2;0,3;0;0,0;0;0,0;17;2,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W200;2;01;Mitte;W;200;012A;02;75;O;23.02.12;23:24:45;851;616;72,4;235;27,6;0;0,0;334;39,2;0;0,0;313;97,8;7;2,2;61;19,5;104;33,2;24;7,7;44;14,1;36;11,5;21;6,7;2;0,6;4;1,3;1;0,3;1;0,3;1;0,3;1;0,3;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,6;0;0,0;0;0,0;0;0,0;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;1;0,3;0;0,0;1;0,3;1;0,3;2;0,6;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W201;2;01;Mitte;W;201;012A;02;75;O;23.02.12;21:05:37;1207;772;64,0;435;36,0;0;0,0;417;34,5;0;0,0;414;99,5;2;0,5;54;13,0;129;31,2;56;13,5;64;15,5;39;9,4;41;9,9;5;1,2;7;1,7;1;0,2;1;0,2;0;0,0;0;0,0;0;0,0;3;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;1;0,2;1;0,2;2;0,5;6;1,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W202;2;01;Mitte;W;202;012B;02;75;O;23.02.12;19:24:06;1136;720;63,4;416;36,6;0;0,0;380;33,5;0;0,0;377;99,2;3;0,8;65;17,2;117;31,0;41;10,9;52;13,8;34;9,0;38;10,1;4;1,1;4;1,1;2;0,5;3;0,8;0;0,0;2;0,5;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;2;0,5;1;0,3;0;0,0;0;0,0;3;0,8;0;0,0;0;0,0;2;0,5;1;0,3;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W203;2;01;Mitte;W;203;012B;02;75;O;23.02.12;19:30:43;1541;973;63,1;568;36,9;0;0,0;461;29,9;0;0,0;454;98,5;7;1,5;84;18,5;146;32,2;65;14,3;53;11,7;47;10,4;31;6,8;3;0,7;3;0,7;0;0,0;3;0,7;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;0,7;1;0,2;4;0,9;6;1,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W204;2;01;Mitte;W;204;012C;02;75;O;23.02.12;21:02:55;1550;932;60,1;618;39,9;0;0,0;450;29,0;0;0,0;447;99,8;1;0,2;64;14,3;143;32,0;78;17,4;68;15,2;34;7,6;37;8,3;5;1,1;2;0,4;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;1;0,2;0;0,0;0;0,0;0;0,0;2;0,4;7;1,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W205;2;01;Mitte;W;205;012C;02;75;O;23.02.12;19:38:58;1189;866;72,8;323;27,2;0;0,0;450;37,8;0;0,0;448;99,6;2;0,4;84;18,8;107;23,9;69;15,4;93;20,8;44;9,8;15;3,3;4;0,9;10;2,2;1;0,2;2;0,4;0;0,0;0;0,0;1;0,2;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;1;0,2;0;0,0;1;0,2;2;0,4;3;0,7;4;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W206;2;01;Mitte;W;206;012D;02;75;O;23.02.12;19:34:05;1291;884;68,5;407;31,5;0;0,0;415;32,1;0;0,0;412;99,3;3;0,7;77;18,7;94;22,8;72;17,5;76;18,4;32;7,8;32;7,8;4;1,0;6;1,5;1;0,2;1;0,2;2;0,5;0;0,0;0;0,0;3;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;5;1,2;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;1;0,2;1;0,2;0;0,0;2;0,5;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W207;2;01;Mitte;W;207;012D;02;75;O;23.02.12;21:19:50;1050;693;66,0;357;34,0;0;0,0;358;34,1;0;0,0;356;99,4;2;0,6;76;21,3;71;19,9;56;15,7;85;23,9;42;11,8;8;2,2;5;1,4;4;1,1;1;0,3;1;0,3;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;1;0,3;0;0,0;0;0,0;1;0,3;0;0,0;3;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W208;2;01;Mitte;W;208;012E;02;75;O;23.02.12;19:42:06;910;591;64,9;319;35,1;0;0,0;372;40,9;0;0,0;371;99,7;1;0,3;62;16,7;77;20,8;116;31,3;48;12,9;11;3,0;30;8,1;4;1,1;6;1,6;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;3;0,8;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;10;2,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W209;2;01;Mitte;W;209;012E;02;75;O;23.02.12;19:52:45;1157;780;67,4;377;32,6;0;0,0;483;41,7;0;0,0;480;99,4;3;0,6;56;11,7;71;14,8;158;32,9;99;20,6;23;4,8;26;5,4;8;1,7;10;2,1;1;0,2;0;0,0;0;0,0;3;0,6;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;2;0,4;1;0,2;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;2;0,4;0;0,0;2;0,4;3;0,6;2;0,4;9;1,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W210;2;01;Mitte;W;210;012F;02;75;O;23.02.12;20:09:12;1152;800;69,4;352;30,6;0;0,0;449;39,0;0;0,0;443;98,9;5;1,1;63;14,2;76;17,2;128;28,9;78;17,6;24;5,4;40;9,0;7;1,6;4;0,9;0;0,0;1;0,2;0;0,0;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;4;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;1;0,2;4;0,9;7;1,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W211;2;01;Mitte;W;211;012F;02;75;O;23.02.12;19:21:17;847;624;73,7;223;26,3;0;0,0;317;37,4;0;0,0;317;100,0;0;0,0;37;11,7;51;16,1;89;28,1;62;19,6;34;10,7;16;5,0;10;3,2;4;1,3;3;0,9;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;4;1,3;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W212;2;01;Mitte;W;212;012G;02;75;O;23.02.12;20:09:46;859;566;65,9;293;34,1;0;0,0;340;39,6;0;0,0;339;99,7;1;0,3;44;13,0;56;16,5;114;33,6;53;15,6;24;7,1;23;6,8;5;1,5;1;0,3;1;0,3;1;0,3;0;0,0;0;0,0;0;0,0;3;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;1;0,3;1;0,3;0;0,0;9;2,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W213;2;01;Mitte;W;213;012G;02;75;O;23.02.12;20:21:20;595;418;70,3;177;29,7;0;0,0;173;29,1;0;0,0;170;98,3;3;1,7;23;13,5;31;18,2;40;23,5;32;18,8;14;8,2;9;5,3;1;0,6;7;4,1;1;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;1,8;0;0,0;3;1,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,6;0;0,0;0;0,0;4;2,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W214;2;01;Mitte;W;214;012G;02;75;O;23.02.12;19:16:47;818;586;71,6;232;28,4;0;0,0;213;26,0;0;0,0;208;97,7;5;2,3;34;16,3;45;21,6;33;15,9;36;17,3;17;8,2;19;9,1;2;1,0;4;1,9;0;0,0;0;0,0;0;0,0;1;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;1,0;0;0,0;2;1,0;0;0,0;0;0,0;0;0,0;3;1,4;0;0,0;0;0,0;0;0,0;1;0,5;0;0,0;0;0,0;0;0,0;0;0,0;1;0,5;0;0,0;3;1,4;5;2,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W215;2;01;Mitte;W;215;012H;02;75;O;23.02.12;21:05:52;939;660;70,3;279;29,7;0;0,0;376;40,0;0;0,0;372;99,2;3;0,8;84;22,6;100;26,9;35;9,4;77;20,7;39;10,5;13;3,5;2;0,5;7;1,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;2;0,5;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;3;0,8;0;0,0;0;0,0;0;0,0;3;0,8;0;0,0;0;0,0;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W216;2;01;Mitte;W;216;012H;02;75;O;23.02.12;21:06:23;909;609;67,0;300;33,0;0;0,0;373;41,0;0;0,0;374;99,7;1;0,3;79;21,1;95;25,4;38;10,2;74;19,8;43;11,5;12;3,2;7;1,9;7;1,9;1;0,3;3;0,8;1;0,3;3;0,8;0;0,0;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,5;0;0,0;0;0,0;0;0,0;2;0,5;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;2;0,5;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W217;2;01;Mitte;W;217;012I;02;75;O;23.02.12;19:18:43;997;719;72,1;278;27,9;0;0,0;285;28,6;0;0,0;278;97,2;8;2,8;60;21,6;66;23,7;33;11,9;65;23,4;28;10,1;9;3,2;1;0,4;8;2,9;1;0,4;1;0,4;0;0,0;1;0,4;0;0,0;1;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W218;2;01;Mitte;W;218;012I;02;75;O;23.02.12;19:20:56;939;693;73,8;246;26,2;0;0,0;336;35,8;0;0,0;335;99,7;1;0,3;78;23,3;87;26,0;23;6,9;67;20,0;44;13,1;7;2,1;2;0,6;9;2,7;0;0,0;1;0,3;0;0,0;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,6;0;0,0;0;0,0;3;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;2;0,6;0;0,0;0;0,0;1;0,3;0;0,0;1;0,3;0;0,0;3;0,9;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W219;2;01;Mitte;W;219;012I;02;75;O;23.02.12;21:55:37;751;563;75,0;188;25,0;0;0,0;243;32,4;0;0,0;243;99,2;2;0,8;49;20,2;47;19,3;29;11,9;50;20,6;33;13,6;8;3,3;5;2,1;9;3,7;3;1,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,4;0;0,0;0;0,0;0;0,0;2;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,8;0;0,0;1;0,4;2;0,8;0;0,0;2;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
01W220;2;01;Mitte;W;220;012J;02;75;O;23.02.12;20:10:10;1119;734;65,6;385;34,4;0;0,0;355;31,7;0;0,0;349;98,3;6;1,7;65;18,6;90;25,8;68;19,5;70;20,1;17;4,9;14;4,0;2;0,6;4;1,1;3;0,9;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;6;1,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;2;0,6;1;0,3;3;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
